1140,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘240GB-288GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 i5 7代,几乎全新，无任何瑕疵,不含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
1140,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘240GB-288GB,4GB-6GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 i5 7代,几乎全新，无任何瑕疵,不含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
1810,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘240GB-288GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 i7 7代,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
1840,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘240GB-288GB,4GB-6GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 i7 7代,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
2200,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘480GB-512GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 i7 7代,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
1620,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘240GB-288GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 i7 7代,几乎全新，无任何瑕疵,不含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
1650,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘240GB-288GB,4GB-6GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 i7 7代,几乎全新，无任何瑕疵,不含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
1950,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘480GB-512GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 i7 7代,几乎全新，无任何瑕疵,不含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
1970,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘240GB-288GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 i7 7代,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
1810,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘240GB-288GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 i7 7代,几乎全新，无任何瑕疵,不含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
850,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
65,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,蓝屏、死机、不能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
40,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,无法开机,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
780,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,无磕碰掉漆，有轻微划痕,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
770,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,仅有1-2处磕碰掉漆,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
610,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,有多处磕碰、掉漆,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
710,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,经常使用，完好有细微划痕,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
470,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,屏幕有裂痕、缺角、碎裂,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
710,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,经常使用，显示正常轻微亮黑点,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
470,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,显示异常，有色斑、漏光、花屏,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
530,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,触摸屏功能不正常,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件
100,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件,机身进水
100,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件,严重维修
530,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件,硬盘损坏、健康度低、硬盘锁
650,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件,键盘外观磨损、功能异常
530,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件,无电池，电池鼓胀或不供电
650,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件,触摸板外观磨损、功能异常 
530,联想 Miix 4 Pro (Miix 710) 系列,固态硬盘120GB-192GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel 酷睿 M3系列,几乎全新，无任何瑕疵,含原装键盘,核芯/集成显卡,不含机械硬盘,无硬件锁,显卡功能正常,不缺件,接口功能异常
