1910,苹果 12年 13寸 MacBook Pro,固态硬盘128GB,2.5GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2190,苹果 12年 13寸 MacBook Pro,固态硬盘256GB,2.5GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1790,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘1TB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1520,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘320GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1680,苹果 12年 13寸 MacBook Pro,固态硬盘128GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1820,苹果 12年 13寸 MacBook Pro,固态硬盘240GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1820,苹果 12年 13寸 MacBook Pro,固态硬盘256GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1810,苹果 12年 13寸 MacBook Pro,固态硬盘512GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1520,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘100GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1520,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘160GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1520,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘250GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1800,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1690,苹果 12年 13寸 MacBook Pro,固态硬盘120GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1690,苹果 12年 13寸 MacBook Pro,固态硬盘128GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1820,苹果 12年 13寸 MacBook Pro,固态硬盘240GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1820,苹果 12年 13寸 MacBook Pro,固态硬盘256GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1640,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘750GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1640,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘1TB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1750,苹果 12年 13寸 MacBook Pro,固态硬盘128GB,2.5GHz Intel Core i5,12GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1720,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,12GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1340,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,10GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘320GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1740,苹果 12年 13寸 MacBook Pro,固态硬盘128GB,2.5GHz Intel Core i5,10GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2060,苹果 12年 13寸 MacBook Pro,固态硬盘240GB,2.5GHz Intel Core i5,10GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2060,苹果 12年 13寸 MacBook Pro,固态硬盘256GB,2.5GHz Intel Core i5,10GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1570,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,10GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1630,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,6GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1630,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,6GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘750GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1790,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.5GHz Intel Core i5,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,机械硬盘100GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2530,苹果 12年 13寸 MacBook Pro,固态硬盘128GB,2.5GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2830,苹果 12年 13寸 MacBook Pro,固态硬盘256GB,2.5GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2890,苹果 12年 13寸 MacBook Pro,固态硬盘512GB,2.5GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2890,苹果 12年 13寸 MacBook Pro,固态硬盘768GB,2.5GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2190,苹果 12年 13寸 MacBook Pro,固态硬盘128GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2490,苹果 12年 13寸 MacBook Pro,固态硬盘256GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2440,苹果 12年 13寸 MacBook Pro,固态硬盘512GB,2.5GHz Intel Core i5,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1820,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘320GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2210,苹果 12年 13寸 MacBook Pro,固态硬盘128GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2520,苹果 12年 13寸 MacBook Pro,固态硬盘240GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2520,苹果 12年 13寸 MacBook Pro,固态硬盘256GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2510,苹果 12年 13寸 MacBook Pro,固态硬盘512GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2510,苹果 12年 13寸 MacBook Pro,固态硬盘768GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2020,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2050,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘750GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2150,苹果 12年 13寸 MacBook Pro,固态硬盘128GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘750GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2240,苹果 12年 13寸 MacBook Pro,固态硬盘256GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘750GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2020,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘1TB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2640,苹果 12年 13寸 MacBook Pro,固态硬盘256GB,2.9GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2200,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.9GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2940,苹果 12年 13寸 MacBook Pro,固态硬盘512GB,2.9GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘500GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2200,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.9GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘750GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2940,苹果 12年 13寸 MacBook Pro,固态硬盘512GB,2.9GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘750GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2510,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.9GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘2TB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1970,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.9GHz Intel Core i7,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘750GB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1970,苹果 12年 13寸 MacBook Pro,不含固态硬盘,2.9GHz Intel Core i7,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,机械硬盘1TB,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2840,苹果 12年 13寸 MacBook Pro,固态硬盘128GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
2930,苹果 12年 13寸 MacBook Pro,固态硬盘256GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
3020,苹果 12年 13寸 MacBook Pro,固态硬盘512GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
3020,苹果 12年 13寸 MacBook Pro,固态硬盘768GB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
1740,苹果 12年 13寸 MacBook Pro,固态硬盘120GB,2.5GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,普通屏（机身带吸入式光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
3440,苹果 12年 13寸 MacBook Pro,固态硬盘1TB,2.9GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Retina屏（机身不带光驱）,不含机械硬盘,Intel HD 4000,无硬件锁,显卡功能正常,不缺件
