560,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,经常使用，显示正常轻微亮黑点,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
370,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,显示异常，有色斑、漏光、花屏,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
430,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,触摸屏功能不正常,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
200,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件,机身进水
200,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件,严重维修
430,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件,硬盘损坏、健康度低、硬盘锁
520,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件,键盘外观磨损、功能异常
430,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件,无电池，电池鼓胀或不供电
520,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件,触摸板外观磨损、功能异常 
430,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件,接口功能异常
