2140,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,仅有1-2处磕碰掉漆,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件
1710,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,有多处磕碰、掉漆,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件
1970,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,经常使用，完好有细微划痕,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件
1330,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,屏幕有裂痕、缺角、碎裂,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件
1970,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,经常使用，显示正常轻微亮黑点,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件
1330,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,显示异常，有色斑、漏光、花屏,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件
710,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件,机身进水
710,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件,严重维修
1470,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件,硬盘损坏、健康度低、硬盘锁
1830,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件,键盘外观磨损、功能异常
1470,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件,无电池，电池鼓胀或不供电
1830,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件,触摸板外观磨损、功能异常 
1470,雷神 911-S5Ta 系列,固态硬盘60GB-80GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i7 7代,机械硬盘500GB-1TB,无硬件锁,显卡功能正常,不缺件,接口功能异常
